0000000,0000001,0000010,0000011,0000100,0000101,0000110,0000111,0001000,0001001,0001010,0001011,0001100,0001101,0001110,0001111,0010000,0010001,0010010,0010011,0010100,0010101,0010110,0010111,0011000,0011001,0011010,0011011,0011100,0011101,0011110,0011111,0100000,0100001,0100010,0100011,0100100,0100101,0100110,0100111,0101000,0101001,0101010,0101011,0101100,0101101,0101110,0101111,0110000,0110001,0110010,0110011,0110100,0110101,0110110,0110111,0111000,0111001,0111010,0111011,0111100,0111101,0111110,0111111,1000000,1000001,1000010,1000011,1000100,1000101,1000110,1000111,1001000,1001001,1001010,1001011,1001100,1001101,1001110,1001111,1010000,1010001,1010010,1010011,1010100,1010101,1010110,1010111,1011000,1011001,1011010,1011011,1011100,1011101,1011110,1011111,1100000,1100001,1100010,1100011,1100100,1100101,1100110,1100111,1101000,1101001,1101010,1101011,1101100,1101101,1101110,1101111,1110000,1110001,1110010,1110011,1110100,1110101,1110110,1110111,1111000,1111001,1111010,1111011,1111100,1111101,1111110,1111111
0.00059375,0.0046875,0.00075,0.00553125,0.00053125,0.00265625,0.00053125,0.00315625,0.00121875,0.01053125,0.0015625,0.01234375,0.00128125,0.0069375,0.0010625,0.0085625,0.00028125,0.001875,0.00015625,0.0023125,0.00021875,0.00071875,0.00025,0.00140625,0.00075,0.00465625,0.000625,0.005125,0.00025,0.0031875,0.0004375,0.00346875,0.0049375,0.03459375,0.00509375,0.0375,0.003125,0.0225625,0.00325,0.0248125,0.0123125,0.082625,0.0114375,0.09121875,0.0073125,0.05078125,0.0075625,0.055875,0.0018125,0.01390625,0.00190625,0.01609375,0.00121875,0.009625,0.00146875,0.0104375,0.0050625,0.03384375,0.00478125,0.0374375,0.00275,0.0200625,0.0031875,0.02203125,0.00021875,0.001625,0.0001875,0.0020625,0.00015625,0.0008125,0.000125,0.00128125,0.00040625,0.0036875,0.000875,0.0039375,0.000375,0.00234375,0.00046875,0.003,9.375e-05,0.00078125,0.00021875,0.00103125,3.125e-05,0.000375,0.000125,0.0005,0.00025,0.001875,0.0001875,0.0020625,6.25e-05,0.00115625,0.00015625,0.0010625,0.00184375,0.0140625,0.00215625,0.0145625,0.00096875,0.008125,0.001125,0.00846875,0.004375,0.02990625,0.0050625,0.03428125,0.00246875,0.0173125,0.00240625,0.0211875,0.00065625,0.005625,0.000625,0.0066875,0.0005625,0.00325,0.00053125,0.00384375,0.00190625,0.01253125,0.0015,0.013875,0.0010625,0.008125,0.00134375,0.00975
0.0,0.00109375,0.0,0.00125,6.25e-05,0.00359375,0.000125,0.0025,6.25e-05,0.0005,0.0,0.00040625,0.0,0.0013125,3.125e-05,0.0005625,6.25e-05,0.00134375,3.125e-05,0.000875,3.125e-05,0.00284375,3.125e-05,0.002,0.0,0.00025,3.125e-05,0.00034375,0.0,0.001,0.0,0.0008125,0.0,0.000125,0.0,0.000125,3.125e-05,0.0005,3.125e-05,0.00046875,0.0,3.125e-05,0.0,0.000125,0.0,9.375e-05,0.0,0.00021875,0.0,0.000125,0.0,0.0001875,0.0,0.000375,0.0,0.00021875,0.0,9.375e-05,0.0,6.25e-05,0.0,9.375e-05,0.0,9.375e-05,0.0016875,0.06453125,0.00125,0.0475,0.00384375,0.146125,0.00284375,0.112375,0.00040625,0.02084375,0.000375,0.0166875,0.001375,0.04825,0.00084375,0.037,0.0011875,0.0485,0.001125,0.0385,0.002375,0.11046875,0.00240625,0.08071875,0.00034375,0.015625,0.00040625,0.01159375,0.00096875,0.03496875,0.0008125,0.0256875,0.00015625,0.00759375,6.25e-05,0.005,0.00034375,0.01559375,0.00034375,0.01284375,6.25e-05,0.0016875,3.125e-05,0.00171875,0.00015625,0.004625,6.25e-05,0.003875,0.0001875,0.004875,0.000125,0.00428125,0.0003125,0.0116875,0.00021875,0.00925,3.125e-05,0.00203125,0.0,0.001375,0.0,0.003125,9.375e-05,0.00246875
0.02140625,0.00290625,0.00684375,0.000875,0.12865625,0.01875,0.03853125,0.005125,0.0024375,0.00021875,0.000375,6.25e-05,0.01340625,0.00221875,0.004125,0.000375,0.04525,0.0051875,0.0150625,0.0021875,0.28946875,0.0385625,0.0861875,0.011125,0.00425,0.000375,0.0013125,0.00025,0.0281875,0.00359375,0.00778125,0.00134375,0.001125,0.000125,0.00028125,0.0,0.00828125,0.0016875,0.0018125,0.0005,9.375e-05,0.0,0.0,0.0,0.0008125,6.25e-05,0.000125,3.125e-05,0.00240625,0.000625,0.000875,0.000125,0.01690625,0.0020625,0.00440625,0.00059375,0.0003125,3.125e-05,0.00028125,0.0,0.001875,0.00028125,0.00046875,0.00015625,0.00409375,0.00059375,0.001125,0.00015625,0.0253125,0.00359375,0.00709375,0.0010625,0.00034375,3.125e-05,0.00015625,0.0,0.00221875,0.0004375,0.00096875,3.125e-05,0.00903125,0.0014375,0.00346875,0.0005625,0.05946875,0.0078125,0.01703125,0.0025625,0.00090625,0.000125,0.00025,3.125e-05,0.00575,0.00075,0.001875,0.0001875,0.0003125,0.0,6.25e-05,0.0,0.00184375,9.375e-05,0.00034375,0.000125,9.375e-05,3.125e-05,0.0,0.0,6.25e-05,0.0,3.125e-05,3.125e-05,0.00028125,0.000125,0.00025,0.0,0.003125,0.0005,0.000875,0.000125,0.0,0.0,3.125e-05,0.0,0.00015625,6.25e-05,0.00015625,3.125e-05
0.00646875,0.005,0.000875,0.0006875,0.0015,0.00071875,0.00046875,0.00015625,0.00234375,0.00159375,0.00021875,0.00025,0.00046875,0.0001875,9.375e-05,0.000125,0.01559375,0.0091875,0.0023125,0.0014375,0.00284375,0.00275,0.00075,0.0003125,0.00478125,0.003375,0.0008125,0.00034375,0.00103125,0.00075,0.0001875,9.375e-05,0.02959375,0.02053125,0.005375,0.0035625,0.00815625,0.004875,0.000875,0.00075,0.009375,0.00628125,0.00125,0.0013125,0.00234375,0.00175,0.00034375,0.00028125,0.0710625,0.0430625,0.01140625,0.00734375,0.01615625,0.01034375,0.0025625,0.0015,0.02171875,0.01284375,0.00359375,0.00228125,0.00496875,0.00328125,0.0008125,0.0005,0.0108125,0.0073125,0.00196875,0.00128125,0.0020625,0.0018125,0.000625,0.00015625,0.00409375,0.0029375,0.00046875,0.00034375,0.00075,0.00059375,3.125e-05,6.25e-05,0.02559375,0.01671875,0.004125,0.002875,0.00534375,0.0035625,0.00053125,0.00053125,0.00859375,0.00540625,0.0013125,0.0005625,0.0016875,0.00165625,0.00028125,0.00015625,0.04953125,0.032875,0.00759375,0.00540625,0.011375,0.00909375,0.00190625,0.001,0.0156875,0.0106875,0.003,0.00203125,0.00375,0.00234375,0.00075,0.0004375,0.11446875,0.07221875,0.01915625,0.0118125,0.02703125,0.016875,0.00415625,0.00296875,0.03403125,0.02196875,0.00596875,0.0038125,0.0080625,0.00609375,0.0013125,0.00053125
0.01884375,0.00309375,0.00934375,0.00109375,0.12075,0.02134375,0.05015625,0.00771875,0.01775,0.00303125,0.00771875,0.0015,0.11065625,0.01846875,0.04428125,0.0078125,0.006375,0.0011875,0.0025,0.00034375,0.03840625,0.00771875,0.0165625,0.0026875,0.0058125,0.001,0.00221875,0.00046875,0.0360625,0.00584375,0.01428125,0.0019375,0.01321875,0.002125,0.00609375,0.0008125,0.0839375,0.0145625,0.0339375,0.00546875,0.01046875,0.0020625,0.00475,0.0011875,0.0723125,0.011875,0.0271875,0.00521875,0.00390625,0.00078125,0.0016875,0.00034375,0.0261875,0.00421875,0.00996875,0.00178125,0.0035625,0.00046875,0.00165625,0.00034375,0.022625,0.00328125,0.009125,0.00178125,0.00065625,6.25e-05,0.00025,0.0,0.00321875,0.00040625,0.00165625,0.00015625,0.000375,0.00015625,0.00025,9.375e-05,0.00328125,0.0004375,0.00125,0.0003125,0.00015625,0.0,0.000125,0.0,0.00109375,0.00015625,0.00028125,0.000125,0.0001875,0.0,3.125e-05,0.0,0.00053125,0.00015625,0.0003125,0.0,0.00040625,6.25e-05,0.000125,9.375e-05,0.001875,0.0003125,0.00103125,0.00021875,0.000375,6.25e-05,9.375e-05,9.375e-05,0.00178125,0.0003125,0.00071875,0.00025,0.00015625,0.0,9.375e-05,0.0,0.00096875,9.375e-05,0.00025,3.125e-05,3.125e-05,0.0,6.25e-05,0.0,0.000375,0.000125,0.000375,0.0
0.000625,0.0020625,0.0,3.125e-05,0.00021875,0.000625,3.125e-05,0.0,0.00034375,0.0005625,0.0,0.0,6.25e-05,0.00028125,0.0,0.0,0.01140625,0.03078125,0.0001875,0.00071875,0.0044375,0.0121875,6.25e-05,0.0001875,0.00346875,0.012125,6.25e-05,0.00021875,0.00153125,0.00515625,6.25e-05,0.000125,0.00021875,0.00078125,0.0,0.0,6.25e-05,0.00034375,0.0,0.0,9.375e-05,0.0003125,0.0,0.0,0.0,6.25e-05,0.0,0.0,0.0031875,0.00925,3.125e-05,0.00021875,0.00171875,0.004375,0.0,9.375e-05,0.00125,0.0035,0.0,3.125e-05,0.00053125,0.001375,3.125e-05,6.25e-05,0.0045625,0.01334375,0.00025,0.00025,0.00215625,0.00634375,9.375e-05,0.00028125,0.0015,0.0049375,3.125e-05,3.125e-05,0.0005625,0.0024375,0.0,0.0,0.08134375,0.236375,0.00175,0.00528125,0.03478125,0.10484375,0.00084375,0.001875,0.0295,0.09090625,0.00078125,0.00225,0.0139375,0.03834375,0.00028125,0.0006875,0.00153125,0.00434375,0.0,6.25e-05,0.00075,0.0016875,3.125e-05,0.0,0.0005,0.0014375,3.125e-05,0.0,0.00021875,0.00046875,3.125e-05,0.0,0.02509375,0.07296875,0.0005625,0.00171875,0.01065625,0.0301875,6.25e-05,0.0006875,0.0094375,0.02628125,0.00015625,0.00053125,0.003875,0.010625,9.375e-05,0.0003125
0.00221875,0.0035625,0.00453125,0.00615625,0.00328125,0.0036875,0.00584375,0.00671875,0.00071875,0.00078125,0.00128125,0.0019375,0.00109375,0.00140625,0.0020625,0.00159375,0.00178125,0.0021875,0.002625,0.00359375,0.0018125,0.002,0.00275,0.0045625,0.0005,0.0005625,0.0009375,0.00125,0.00075,0.0008125,0.00071875,0.00165625,0.01321875,0.0190625,0.0271875,0.0331875,0.0174375,0.0235625,0.032625,0.04209375,0.00440625,0.00603125,0.00821875,0.01040625,0.0055625,0.00675,0.0108125,0.012875,0.00828125,0.010375,0.0156875,0.018125,0.01115625,0.014,0.0191875,0.02378125,0.00259375,0.00346875,0.00415625,0.00559375,0.00378125,0.0046875,0.00609375,0.00703125,0.00265625,0.00278125,0.004,0.005625,0.002875,0.00465625,0.00521875,0.00715625,0.0009375,0.001125,0.00146875,0.0015625,0.00109375,0.00128125,0.00175,0.002,0.0014375,0.0023125,0.00240625,0.0029375,0.00159375,0.0025625,0.00296875,0.0046875,0.000625,0.0005625,0.000875,0.00109375,0.00065625,0.00053125,0.00109375,0.0015625,0.015125,0.01740625,0.02590625,0.03175,0.018125,0.02434375,0.031625,0.03925,0.0046875,0.00578125,0.00784375,0.0081875,0.0060625,0.0071875,0.00946875,0.012625,0.00828125,0.00928125,0.01378125,0.01971875,0.0118125,0.01475,0.01790625,0.02234375,0.0025,0.0029375,0.0053125,0.005625,0.0033125,0.00321875,0.00578125,0.00715625
3.125e-05,6.25e-05,0.0,0.0,0.00078125,9.375e-05,0.00028125,0.0,0.00015625,6.25e-05,3.125e-05,0.0,0.005625,0.001125,0.00175,0.00021875,0.00065625,0.000125,0.00021875,3.125e-05,0.01365625,0.002875,0.00425,0.00078125,0.0040625,0.00084375,0.00159375,0.00025,0.0993125,0.02265625,0.0296875,0.0060625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.125e-05,0.0,0.00040625,6.25e-05,0.000125,0.0,9.375e-05,0.0,3.125e-05,0.0,0.00078125,0.00015625,0.0003125,0.0,0.0001875,3.125e-05,6.25e-05,3.125e-05,0.0065,0.00134375,0.00134375,0.0003125,0.0001875,3.125e-05,6.25e-05,3.125e-05,0.00240625,0.000625,0.00084375,0.00028125,0.00053125,0.00021875,0.000125,0.0,0.01934375,0.0046875,0.005875,0.00128125,0.00203125,0.00059375,0.00053125,0.0001875,0.05275,0.01221875,0.01709375,0.00384375,0.01421875,0.003875,0.0049375,0.00071875,0.3859375,0.0818125,0.11425,0.02409375,0.0,0.0,0.0,0.0,0.000125,0.0,3.125e-05,0.0,6.25e-05,6.25e-05,0.0,0.0,0.00096875,0.00021875,0.0003125,6.25e-05,3.125e-05,0.0,3.125e-05,0.0,0.00275,0.0005625,0.00090625,0.00021875,0.00065625,0.00015625,0.0001875,3.125e-05,0.01825,0.00359375,0.0049375,0.001125
0.00909375,0.0538125,0.00196875,0.01103125,0.00125,0.00515625,0.00025,0.001,0.001875,0.01103125,0.00025,0.00271875,0.00021875,0.00134375,3.125e-05,0.00021875,0.0153125,0.08315625,0.00315625,0.01759375,0.00134375,0.0078125,0.0001875,0.00146875,0.00309375,0.01721875,0.00075,0.00365625,0.00040625,0.001875,0.0,0.0004375,0.02325,0.1325,0.00496875,0.0268125,0.00215625,0.012875,0.00059375,0.0025,0.00440625,0.025875,0.00115625,0.00571875,0.00034375,0.00265625,6.25e-05,0.00040625,0.035875,0.20659375,0.006875,0.0454375,0.00365625,0.02128125,0.00071875,0.0045625,0.00690625,0.044375,0.00175,0.0085,0.000875,0.0040625,0.00021875,0.0009375,0.000875,0.005875,0.00021875,0.0015625,0.00015625,0.00078125,9.375e-05,6.25e-05,0.000375,0.0011875,3.125e-05,0.0001875,0.0,0.00025,0.0,0.0,0.001625,0.009875,0.00034375,0.00203125,0.000125,0.00090625,6.25e-05,9.375e-05,0.00040625,0.0021875,6.25e-05,0.00025,9.375e-05,0.0001875,0.0,0.0,0.0028125,0.01471875,0.00053125,0.00340625,0.00034375,0.00140625,6.25e-05,0.00021875,0.00046875,0.0035625,0.0001875,0.00075,9.375e-05,0.0001875,3.125e-05,3.125e-05,0.00359375,0.02315625,0.0010625,0.00503125,0.00065625,0.0025,9.375e-05,0.0004375,0.000625,0.0044375,0.0003125,0.00115625,9.375e-05,0.0004375,3.125e-05,3.125e-05
